PROBE_ID	GENOMICLOCATION	SYMBOL	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12
ILMN_3250057	chr2:208468853:208468902:+	CREB1	5.916622741	5.93243148	6.164258808	6.008272764	6.013269319	6.028042751	6.051909792	5.941293652	5.968711844	5.996458702	5.998072672	5.931576639
ILMN_3250923	chr2:208469876:208469925:+	CREB1	6.02079657	6.18171975	6.169534738	6.070659916	6.173182613	6.220597751	6.121442304	6.244545317	6.088215891	6.142273346	6.092963934	6.220950675
ILMN_3250243	chr2:208474302:208474351:-	METTL21A	6.478935944	6.659382191	6.445661382	6.429099923	6.52215612	6.271799815	6.223394616	6.303725637	6.339095625	6.592839408	6.634240357	6.66518795
ILMN_3251137	chr2:208474364:208474413:-	METTL21A	6.28922004	6.27107643	6.227564585	6.193108869	6.335113904	6.084636389	6.235737134	6.185924774	6.091049438	6.323918655	6.31590431	6.378072149
ILMN_2049364	chr2:208477090:208477139:-	METTL21A	11.09133254	10.95236465	10.82525862	10.90803389	10.89996063	10.95322459	10.96037757	10.52278466	10.93472559	10.69084427	11.21208577	10.82903929
ILMN_1762888	chr2:208477630:208477679:-	METTL21A	6.517435903	6.590339396	6.426499834	6.44898432	6.448390264	6.522038743	6.544964608	6.651363212	6.36091368	6.226016166	6.276010027	6.529639126
ILMN_1690295	chr2:208519542:208519591:+	RPS29	6.517776181	6.924112314	6.533265962	6.4262703	6.622587458	6.508880261	6.479747236	6.69769883	6.247122499	6.316091166	6.299321724	6.200002359
ILMN_3229606	chr2:208546369:208546418:+	PPP1R14B	5.853737421	6.030625945	6.094808341	6.017335251	5.973249452	5.929885962	5.958340445	6.002671951	6.00815075	6.181770871	6.053066075	5.92466971
ILMN_3299365	chr2:208546773:208546822:+	PPP1R14B	6.659791948	6.851706398	6.694546443	6.712122033	6.969216288	6.89411252	6.846887161	6.766119157	7.16784741	6.890505503	7.130482708	6.892062203
ILMN_1810069	chr2:208618668:208618717:+	CCNYL1	6.099800779	5.95905178	6.142723064	6.052971188	6.150319249	6.125009963	6.24330555	6.103240278	6.106800428	6.281266668	6.034266267	6.027013306
ILMN_2166524	chr2:208618894:208618943:+	CCNYL1	6.050832968	6.016129459	6.087527891	6.042822871	6.093282823	6.114742983	6.11883756	6.174834449	6.069052558	6.105134445	6.048833021	6.112785174
ILMN_1798971	chr2:208631593:208631642:-	FZD5	5.990086202	5.911507344	5.961142125	6.061667762	5.979118501	5.90133246	5.916220685	5.941111761	5.983742026	5.932909921	5.928065563	5.944757133
ILMN_2327625	chr2:208693138:208693187:-	PLEKHM3	5.936515634	5.889270763	5.814704255	5.90878653	5.914239673	5.923257149	5.819084684	5.845405317	5.803012156	5.858625339	5.822484356	5.825842753
ILMN_1695369	"chr2:208795650:208795660:-,chr2:208773263:208773301:-"	PLEKHM3	5.979161767	6.040919431	5.923347275	5.954980412	6.026227953	6.278104974	6.147463209	5.918889906	6.041216942	5.990866707	5.94238504	6.081471316
ILMN_2100574	chr2:208986588:208986636:-	CRYGD	5.833613496	5.97927292	5.942138721	5.91766085	5.799858662	5.887179648	5.885542124	5.801833232	5.907929237	5.858441832	5.824158629	6.080634411
ILMN_2113417	chr2:208993135:208993184:-	CRYGC	5.915757584	5.869522987	5.826197405	5.933295525	5.953611333	5.961044113	5.931856223	5.847269845	5.873537946	5.929327745	5.90653687	5.916796852
ILMN_1776266	chr2:209010565:209010614:-	CRYGB	5.892707473	6.042951314	5.921001293	6.034652537	5.946012326	6.109331974	5.93570639	6.001294195	5.850992248	5.965125367	5.959400641	5.911313055
ILMN_1779304	chr2:209025694:209025743:-	CRYGA	6.026377577	6.018684636	5.901063866	5.911738521	6.024980206	5.905030464	6.119895534	5.94631572	6.027499759	6.036671568	5.928459372	5.940263455
ILMN_3240957	chr2:209030176:209030225:-	C2orf80	6.029843052	6.01362051	6.097138982	6.018460991	6.003728826	6.003244549	6.033955794	5.88878145	5.918410003	5.993601417	5.9411237	6.000503642
ILMN_2091347	chr2:209101363:209101412:-	IDH1	8.03045019	7.647038276	7.696748637	7.931322899	8.181626866	7.956161501	7.988163087	7.951209567	7.819294186	7.780288265	7.732105537	8.035660514
ILMN_1696432	chr2:209104634:209104683:-	IDH1	6.9555128	6.682925249	6.610111013	6.900758027	6.924165611	6.84714673	6.924710911	6.796086431	6.942357849	6.708146997	6.790761792	6.854019074
ILMN_1671108	chr2:209142344:209142393:+	PIKFYVE	5.913580162	5.989984366	5.945110868	5.922659726	5.900328045	6.003499824	6.084681214	5.905952452	5.936055479	5.978031456	5.843353316	5.817423256
ILMN_1743535	chr2:209168923:209168972:+	PIKFYVE	5.906165633	5.965046622	5.983158564	5.954376326	5.938323649	6.039685479	5.948676647	5.913061252	5.910828474	5.979717445	5.990534195	5.958003127
ILMN_1742197	chr2:209169785:209169834:+	PIKFYVE	5.883789837	5.877129215	5.837925467	5.957202203	5.921940891	5.885618762	5.938179211	5.848482631	5.933631785	5.886226065	5.905984116	5.907627187
ILMN_1729075	chr2:209358987:209359036:+	PTH2R	6.066110066	5.983375472	6.006973655	5.900198538	5.884020384	6.148191211	6.019697094	6.088202889	5.93552679	5.856830353	5.816132178	6.054838358
ILMN_1696469	chr2:210044545:210044594:+	PKP4	6.010240995	5.98160464	6.019569723	5.983988503	5.967249873	5.983184144	5.966880656	5.907456817	6.085591389	6.114801982	6.044732791	6.178611349
ILMN_3218851	chr2:210045176:210045225:+	PKP4	5.955415795	5.921199088	5.944234426	5.840901322	6.009903545	5.946707202	5.862590421	5.887032367	5.844163275	5.898645534	5.801796683	5.891956114
ILMN_3234371	chr2:210045741:210045790:+	PKP4	5.928439357	6.079901641	6.11157829	6.066289901	5.97521783	6.139263581	6.046482856	5.984986593	5.933698321	5.929174968	5.990802585	5.883263206
ILMN_1715650	chr2:210556439:210556488:+	LOC648149	6.016710738	5.886254335	5.869781099	5.930248493	5.996844584	5.97736863	5.949045663	6.055344882	5.91522748	5.936570413	5.9295752	6.058411534
ILMN_2283915	chr2:210560783:210560832:+	MAP2	5.990108775	6.00622884	6.054074019	5.953427507	6.093414119	5.994920568	6.019724362	5.992177682	5.99145486	5.983450154	6.074385806	6.04578413
ILMN_2276461	chr2:210569289:210569338:+	MAP2	5.972634416	5.98078631	5.938798733	5.922166844	5.974387461	6.062915175	6.044015559	5.982072171	5.987381543	5.914460039	5.919965585	6.068438145
ILMN_2388484	chr2:210595064:210595113:+	MAP2	5.887055882	5.830990627	5.817057447	5.93159396	6.070987303	5.869791614	5.954598648	5.952736558	5.932998209	5.895642322	5.872860296	5.836274845
ILMN_1764201	chr2:210595065:210595114:+	MAP2	5.913312228	5.873825142	5.935339411	5.835437018	5.98349977	5.917829484	5.919081038	5.891119115	5.829684515	5.846307507	5.876875903	5.765478554
ILMN_2073520	chr2:210661204:210661253:+	UNC80	6.008948348	6.084160401	6.048747307	6.059046897	6.075653944	6.030170753	5.920529216	6.101188846	6.071029986	5.872163357	6.001919356	6.093855634
ILMN_1689601	chr2:210834863:210834912:+	UNC80	5.985833185	6.025078939	6.036745513	5.938194517	6.008306115	6.021770024	5.992307664	5.884836499	5.84797273	5.991643907	5.903334326	5.97414277
ILMN_1791523	chr2:210880930:210880979:+	RPE	5.741745179	5.79540675	5.828654756	5.991319376	6.018130785	5.864577121	5.843228363	5.787344852	5.837261067	5.811484042	5.88114597	5.816730015
ILMN_1699476	chr2:210885206:210885255:+	RPE	6.557386062	6.619469396	6.499854052	6.812204576	6.829433357	6.984597015	6.682787698	6.824599926	6.797998501	6.932130983	6.864009163	6.956542418
ILMN_1655932	chr2:210886246:210886291:+	RPE	5.871110222	5.875984736	5.774991476	5.907617303	5.947746792	5.926489962	5.893295102	5.885734624	5.803762424	5.799625692	5.974320029	5.866451074
ILMN_1777214	chr2:210887591:210887640:-	C2orf67	6.001016127	6.013451522	5.970743872	5.948134392	5.924228323	6.02385258	6.024448158	6.090294865	6.085854896	5.915399616	5.987377122	6.058471587
ILMN_3251616	chr2:210887844:210887893:-	C2orf67	6.080602691	6.122922871	6.092031041	6.112279556	6.254498761	6.263291793	6.153608556	6.170549752	6.039422587	5.995052501	6.094809762	6.002260025
ILMN_1660890	chr2:211053068:211053117:-	ACADL	5.949797897	6.027480244	5.831758877	5.884662139	5.883757317	5.889577409	5.8744777	5.821826728	5.894370441	5.927011867	5.816019398	5.891930862
ILMN_1700860	chr2:211158459:211158508:-	MYL1	5.822894721	5.792553064	5.9344399	5.868564675	5.890550601	5.900835486	5.918261774	6.003766149	5.949682879	5.878662822	5.934855603	5.821837789
ILMN_1805526	"chr2:211168266:211168292:-,chr2:211167494:211167516:-"	MYL1	5.962903993	5.967448325	5.869525386	6.022988366	5.930087851	6.089029711	5.956173578	5.886029618	5.919676737	5.982066197	5.940720162	5.969862215
ILMN_1655894	chr2:211179645:211179694:-	MYL1	5.982767127	5.981005283	6.039899136	6.009462029	6.036804174	5.958044082	6.024817183	6.052272997	5.985253293	5.994072693	5.984585259	5.98937201
ILMN_2081988	chr2:211296143:211296192:-	LANCL1	6.841969022	7.509872002	6.954258889	7.379470285	7.126938298	7.32217037	7.173422826	7.179278254	7.212529611	7.337793168	7.281663993	7.208282192
ILMN_1703697	chr2:211296503:211296552:-	LANCL1	6.851853968	7.324858282	7.079498746	7.341130276	7.285245377	7.307783919	7.34529183	7.428303478	7.545132697	7.738827884	7.635983944	7.587302239
ILMN_1719963	chr2:211483963:211484012:+	LOC29034	5.90742213	5.897570302	6.011114717	5.887302127	5.904556914	5.910369019	5.961086886	5.912288001	5.91749309	5.775410058	5.915322577	5.825277982
ILMN_1792748	chr2:211543549:211543598:+	CPS1	5.860689351	5.972875241	5.898458729	5.886456222	5.947269401	5.945859206	5.998154698	5.928586899	5.910811977	6.005549966	5.758939494	5.931812928
ILMN_1652955	chr2:212163698:212163747:-	RPS27	10.44114002	11.33208465	10.73092031	10.93502978	10.80785204	10.75083333	10.34553528	11.36036503	10.5052987	10.75760627	10.36694176	10.23260361
ILMN_3238640	chr2:212163711:212163760:-	RPS27	11.70753716	12.73685995	12.03227956	12.29604272	12.25935849	12.21937353	12.05451911	12.62644556	12.26162222	12.4011293	12.2486703	12.20478957
ILMN_1653728	chr2:212246986:212247035:-	ERBB4	5.881810593	5.89237879	5.87080829	5.906820629	5.899236354	5.983517331	5.857387932	6.083557639	5.875850086	5.864061394	5.874114673	5.969677866
ILMN_1893909	chr2:213865928:213865977:-	IKZF2	6.244770097	6.295471662	6.235724251	6.317994896	6.401667698	6.123532157	6.312543559	6.264007861	6.323937507	6.228950271	6.552831605	6.115370671
ILMN_1807425	chr2:213871514:213871563:-	IKZF2	5.871254899	5.96155765	5.95355946	5.949076919	5.976669355	6.041192207	5.954326395	6.01488629	5.987409429	5.995767438	5.85595819	6.00219321
ILMN_2242921	chr2:214015001:214015050:-	IKZF2	6.050750628	5.965646085	6.095294084	5.926275329	6.037921234	6.141358819	6.006418646	5.886210562	5.95439094	5.935310676	5.922981405	5.913295045
ILMN_1768732	chr2:214181963:214182012:+	SPAG16	6.043938715	6.28301602	6.042565296	5.995188819	6.138584193	6.147731175	6.134004146	6.145350001	6.102379013	6.07671816	6.150100829	6.08609533
ILMN_1742135	chr2:214182621:214182670:+	SPAG16	5.964762515	5.868485279	5.996840192	6.00284288	5.871742453	5.915854076	5.944660628	5.92836992	5.861703925	5.819680535	5.888684588	5.85639713
ILMN_1790704	chr2:215274939:215274988:+	SPAG16	5.791453208	5.833985912	5.869697527	5.89046586	5.960122544	5.903846837	5.949375304	5.853412799	5.815751869	5.857460313	5.852953165	5.866633566
ILMN_2386631	chr2:215279140:215279189:+	VWC2L	5.797695028	6.011763224	5.922719836	5.920103307	6.036062111	5.958004516	5.884722939	5.840554972	5.94402522	5.92619745	5.962766319	5.933287581
ILMN_2074258	chr2:215593458:215593507:-	BARD1	6.161828391	6.145695917	6.183998368	6.212286074	6.330016661	6.417008365	6.164432081	6.281394268	6.403028505	6.618934978	6.601354964	6.613833237
ILMN_1694327	chr2:215711801:215711850:+	RPL10	6.132213204	6.333894775	6.124666936	6.13476384	6.309055237	6.078899299	6.242580554	6.15564192	6.058552516	6.158903727	6.1385257	6.009711183
ILMN_2361400	chr2:215796702:215796751:-	ABCA12	5.740614358	5.982773268	5.78592685	5.810498488	5.912547708	5.833943928	5.946132536	5.886326376	5.851515096	5.937489015	5.809497063	5.87836375
ILMN_1750250	"chr2:215919297:215919338:-,chr2:215917301:215917308:-"	ABCA12	5.875231047	5.882556648	5.805439071	5.763273029	5.890041167	6.019375819	5.85144933	5.81804752	5.830691173	5.800406951	5.748271148	5.795213857
ILMN_1673991	"chr2:216213954:216213972:+,chr2:216214259:216214289:+"	ATIC	7.625069415	9.062604795	8.395481363	8.497257905	8.568023116	8.450521432	8.711008572	8.807582656	8.824441452	9.107055434	8.924331932	8.926604095
ILMN_1675646	chr2:216279440:216279489:-	FN1	6.024773441	5.84023848	5.971803418	5.962569644	5.969173239	5.940814998	5.871610539	5.826659178	5.94891382	5.908491663	5.893850198	5.897711083
ILMN_1778237	"chr2:216285396:216285419:-,chr2:216284083:216284108:-"	FN1	5.853629221	5.891313961	5.811472901	5.885975075	5.894539642	5.887449563	5.905884983	5.905692634	5.877134355	5.87481931	5.902071917	5.961626892
ILMN_2366463	"chr2:216285396:216285424:-,chr2:216284088:216284108:-"	FN1	5.924439886	5.922985317	5.900191494	6.026532647	5.95369906	5.952930921	6.029151085	6.053138535	5.889610709	5.952951296	5.917364579	5.96512295
ILMN_1752746	chr2:216477480:216477529:-	LOC646324	6.010488173	5.868658652	5.929304378	5.930164636	5.938323825	5.856478684	5.960839756	5.970825919	5.893174582	5.768405245	5.914069009	5.917613558
ILMN_1787371	chr2:216477480:216477526:-	LOC646324	5.90040047	5.973883449	6.067409305	5.977677485	5.954323089	5.888002176	6.06479209	5.965298212	5.79175196	5.919081573	5.925895119	5.934651559
ILMN_1713679	chr2:216809615:216809664:-	MREG	6.043787304	6.013126848	6.023731048	5.978655144	5.944615089	6.062459083	6.217754145	5.975258641	6.10375472	6.092869582	6.000782314	6.002946672
ILMN_1814120	chr2:216903935:216903984:-	PECR	6.723450071	6.948591409	6.669836137	6.834929287	6.902904211	7.051350334	6.740701313	6.903186342	6.922489345	7.022400318	6.933921382	6.808100678
ILMN_1813796	chr2:216967269:216967318:+	TMEM169	6.084740819	6.095497453	6.189714318	6.053944127	5.997092886	5.97154763	6.07336152	6.126567938	6.102666787	6.026118704	6.103943099	6.261926066
ILMN_2105983	chr2:217070411:217070460:+	XRCC5	8.462795494	8.58839596	8.545209225	8.622807769	8.540587421	8.779674248	8.618278755	8.282307248	8.658609845	8.687356063	8.56592127	8.78885693
ILMN_1789991	chr2:217122730:217122779:-	4-Mar	5.867203264	5.939195601	5.734553302	5.924283037	5.849301505	5.898161743	5.813126226	5.828301656	5.84334937	5.85632358	5.815093463	5.878179985
ILMN_1752111	chr2:217347524:217347573:+	SMARCAL1	6.554122538	6.657624465	6.574032113	6.727544072	6.745285787	6.710816775	6.732732525	6.813951604	6.993874315	7.077508939	6.870920738	6.999420119
ILMN_2051519	"chr2:217363597:217363600:+,chr2:217363993:217364038:+"	RPL37A	11.25932593	11.50577548	11.27152091	11.31235607	11.48946037	11.49098249	11.52426691	11.65100882	11.21888888	11.292363	11.1869954	11.06286442
ILMN_1808757	chr2:217366838:217366887:+	RPL37A	5.886249228	6.009719555	5.986653932	6.005559705	5.952374931	5.994066769	5.96953223	6.010508087	5.825537473	5.991518783	5.747884564	6.046374477
ILMN_1725193	chr2:217528873:217528922:+	IGFBP2	6.014169585	6.113123556	5.977134206	6.108380526	6.04849307	6.339466017	5.981881012	6.030289929	5.941690536	6.044549594	5.973496354	5.955914134
ILMN_2132982	chr2:217536976:217537025:-	IGFBP5	5.814021211	5.775353729	5.851263226	5.830373836	5.906624809	5.863386689	5.935346462	5.872496125	5.851333485	5.83137433	5.996828367	5.820932185
ILMN_1750324	chr2:217537285:217537334:-	IGFBP5	5.9475984	5.893115953	5.956782817	5.934984505	5.980171575	6.014609829	6.041333571	5.986380685	5.955395629	5.923578162	5.874821332	5.859484929
ILMN_2150797	chr2:217724316:217724365:-	TNP1	6.070654299	6.031234568	5.918505604	5.870737682	6.022144216	6.037979354	6.076716722	5.895762998	6.000266038	5.957109654	6.075922151	6.034538329
ILMN_1890253	chr2:218149483:218149532:-	DIRC3	5.875303089	6.032702192	5.830233912	5.963597179	6.038180952	5.988963911	5.983202391	5.993165722	5.903883952	5.879797119	5.963493283	5.834974455
ILMN_3247190	chr2:218666863:218666912:-	TNS1	5.816589336	5.862672922	5.861598363	5.837762697	5.935091533	5.973935111	5.995633372	5.975765601	5.826064873	5.90990278	5.944877097	5.961212253
ILMN_1807919	chr2:218667750:218667799:-	TNS1	6.040430763	6.007327891	6.121625444	6.100755857	6.090485168	5.971944701	6.166266413	5.91500294	5.980985471	6.021610789	6.008425603	6.018290239
ILMN_3307845	"chr2:218954050:218954085:+,chr2:218954675:218954688:+"	RUFY4	5.966499613	5.919794172	5.915046385	5.949728957	5.901987309	5.913780588	5.944415748	5.909756724	5.862874244	5.890605881	5.876217084	5.936772425
ILMN_1678627	chr2:218955083:218955132:+	RUFY4	5.751427978	5.856295648	5.933710499	5.96164126	5.894621969	5.97817213	5.900955548	5.907830957	5.893171497	5.882390058	5.895350374	5.946841171
ILMN_1680397	chr2:219000020:219000069:+	CXCR2	10.14436403	10.33790136	10.63571166	10.51624901	10.44741621	10.46529838	10.707	10.68709854	10.99125875	10.39719891	11.00503707	10.79387484
ILMN_1662524	chr2:219027896:219027945:-	CXCR1	9.323757052	9.291316223	9.714037892	9.399662092	9.653072037	9.746326895	10.13586915	9.868593478	10.06211284	9.65971326	10.05584892	9.863701665
ILMN_2255021	chr2:219081874:219081923:+	ARPC2	5.939944552	6.095142287	6.009420164	5.972682172	5.996818062	5.881017292	5.937037623	6.00150873	6.07176535	5.846659976	5.91576223	5.909977417
ILMN_1810200	chr2:219082128:219082177:+	ARPC2	5.965028834	6.020265967	6.135888596	6.034661423	6.024927192	6.05713851	6.138358782	5.89126089	6.031818862	5.999345753	5.960172275	6.001931476
ILMN_1792489	chr2:219118654:219118703:+	ARPC2	11.97793657	11.85663701	11.99321531	11.89019678	12.04063225	11.87825197	12.01708188	11.91478091	12.20011656	12.07390952	12.23061173	12.2405531
ILMN_1727709	chr2:219128437:219128486:+	GPBAR1	7.058852401	7.079192432	7.085141935	7.252639482	7.461790123	7.607826054	7.554322851	7.897377114	7.361442528	7.485645893	7.056617544	7.90774372
ILMN_2316386	chr2:219128520:219128569:+	GPBAR1	7.562962579	7.493348917	7.679280988	7.991669931	7.991103998	8.425575518	8.024669302	8.530283234	7.883226835	8.135813732	7.626800099	8.438185903
ILMN_1653165	chr2:219129113:219129162:-	AAMP	6.757477527	6.616599652	6.688494983	6.741171308	6.784216984	6.83916309	6.847181398	6.851017853	6.767322865	6.969652734	6.77121145	6.942556948
ILMN_1711810	chr2:219136176:219136225:+	PNKD	6.052379146	6.202580304	6.159780346	6.101677472	6.153850232	6.133156753	6.163662723	6.183918985	6.145367223	6.266074041	6.178843811	6.171552978
ILMN_1705213	chr2:219139047:219139096:-	TMBIM1	8.79953718	8.352814745	8.343559972	8.500942542	8.094335461	8.417454576	8.235005102	8.369405562	8.213929443	8.151638406	8.360085901	8.320044312
ILMN_1652161	chr2:219188026:219188075:+	PNKD	5.932633896	5.923614418	5.89138575	6.130505343	5.83011161	6.00037861	5.873758362	5.847091259	5.956521572	5.912881676	5.864460474	5.886920255
ILMN_1774604	chr2:219211159:219211208:+	PNKD	6.953406964	6.962159775	6.748490888	7.08211253	7.333324291	7.262448904	7.217020542	7.563582575	7.087218835	7.044480133	7.02483955	7.446059227
ILMN_1776122	chr2:219232482:219232531:+	C2orf62	5.85222544	5.978666435	5.833406158	5.890438036	5.866406696	5.924894881	5.925470258	6.048107717	5.904355923	5.835371837	5.817401065	5.880031784
ILMN_1741165	chr2:219259886:219259935:+	SLC11A1	11.07910148	10.38310884	10.16583014	10.75568767	9.845917581	10.44588955	10.19788528	10.2775704	10.79674432	9.401298261	11.07126251	10.39926131
ILMN_1735737	chr2:219260276:219260325:+	SLC11A1	6.185200746	5.994901961	6.01078935	6.064847848	6.135300775	5.847776249	6.211040541	6.039392572	6.116030437	5.999952543	6.112040952	6.143743379
